PG.ProteinAccessions	PG.Genes	PG.ProteinDescriptions	PG.ProteinNames	[1] ZHW_20260422_D1.raw.PG.Quantity	[2] ZHW_20260422_D2.raw.PG.Quantity	[3] ZHW_20260422_D3.raw.PG.Quantity	[4] ZHW_20260422_Q1.raw.PG.Quantity	[5] ZHW_20260422_Q2.raw.PG.Quantity	[6] ZHW_20260422_Q3.raw.PG.Quantity	[7] ZHW_20260422_S1.raw.PG.Quantity	[8] ZHW_20260422_S2.raw.PG.Quantity	[9] ZHW_20260422_S3.raw.PG.Quantity	[10] ZHW_20260422_P1.raw.PG.Quantity	[11] ZHW_20260422_P2.raw.PG.Quantity	[12] ZHW_20260422_P3.raw.PG.Quantity	[13] ZHW_20260422_W1.raw.PG.Quantity	[14] ZHW_20260422_W2.raw.PG.Quantity	[15] ZHW_20260422_W3.raw.PG.Quantity	[16] ZHW_20260422_N1.raw.PG.Quantity	[17] ZHW_20260422_N2.raw.PG.Quantity	[18] ZHW_20260422_N3.raw.PG.Quantity
B1AK53	ESPN	Espin	ESPN_HUMAN	314.1860656738281	171.07174682617188	338.56549072265625	NaN	141.4141387939453	NaN	1619.0970458984375	1888.88232421875	3277.458740234375	272.0299377441406	808.4937133789062	215.3006591796875	246.46072387695312	973.7221069335938	129.68978881835938	52.66086959838867	61.289546966552734	NaN
B2RTY4	MYO9A	Unconventional myosin-IXa	MYO9A_HUMAN	3392.13623046875	2275.86767578125	3277.38525390625	567.0927124023438	1865.508056640625	1019.6812133789062	2982.788330078125	3747.575439453125	5725.4638671875	562.820068359375	1489.1837158203125	594.1860961914062	673.4907836914062	1624.1951904296875	1350.8277587890625	311.3576965332031	625.8799438476562	183.13819885253906
B7U540;Q14500	KCNJ18;KCNJ12	Inward rectifier potassium channel 18;ATP-sensitive inward rectifier potassium channel 12	KCJ18_HUMAN;KCJ12_HUMAN	967.3346557617188	523.4577026367188	649.89599609375	119.04496002197266	NaN	219.92269897460938	1059.43896484375	1094.82177734375	1867.9710693359375	398.4923095703125	1626.0582275390625	272.5120849609375	173.78005981445312	466.4930725097656	265.1206359863281	NaN	NaN	NaN
B7ZAP0	RABGAP1L	Rab GTPase-activating protein 1-like, isoform 10	RBG10_HUMAN	306.4571838378906	93.45071411132812	324.3475646972656	26.610408782958984	182.82464599609375	NaN	198.0318145751953	640.9463500976562	411.67401123046875	NaN	204.36521911621094	45.315711975097656	NaN	NaN	NaN	NaN	38.21961975097656	NaN
B7ZAQ6;P0CG08	GPR89A;GPR89B	Golgi pH regulator A;Golgi pH regulator B	GPHRA_HUMAN;GPHRB_HUMAN	2214.556396484375	1522.768310546875	2042.8790283203125	173.803466796875	1193.005126953125	865.1068725585938	1626.2540283203125	2668.225341796875	2501.18701171875	338.3309326171875	1252.56787109375	283.1761474609375	425.8112487792969	1339.379638671875	668.7574462890625	12.518407821655273	110.69139099121094	NaN
B9A064;P0DOX8	IGLL5;	Immunoglobulin lambda-like polypeptide 5;Immunoglobulin lambda-1 light chain	IGLL5_HUMAN;IGL1_HUMAN	382.9551696777344	NaN	NaN	NaN	180.73101806640625	NaN	NaN	NaN	NaN	182.2820587158203	NaN	117.92770385742188	NaN	632.1893920898438	237.96920776367188	131.6827850341797	399.37176513671875	473.92864990234375
C4AMC7;Q6VEQ5	WASH3P;WASH2P	Putative WAS protein family homolog 3;WAS protein family homolog 2	WASH3_HUMAN;WASH2_HUMAN	372.4566345214844	127.6160888671875	370.3958435058594	NaN	67.34873962402344	NaN	799.4309692382812	1436.36083984375	4094.81689453125	NaN	301.3675537109375	50.81767654418945	NaN	120.45954132080078	NaN	NaN	NaN	NaN
C9J069	AJM1	Apical junction component 1 homolog	AJM1_HUMAN	NaN	NaN	NaN	31.815587997436523	NaN	NaN	91.39042663574219	199.6947784423828	275.1889953613281	51.0797119140625	233.21205139160156	NaN	NaN	NaN	NaN	NaN	NaN	NaN
C9JQI7	TMEM232	Transmembrane protein 232	TM232_HUMAN	3069.607666015625	1460.9599609375	2713.1953125	NaN	288.8959655761719	NaN	2032.6097412109375	2105.7197265625	4499.73095703125	351.8692932128906	1076.400634765625	229.99420166015625	543.4935302734375	552.0031127929688	702.7341918945312	NaN	NaN	49.204498291015625
D6RIA3	C4orf54	Uncharacterized protein C4orf54	CD054_HUMAN	47.70275115966797	NaN	270.9840087890625	NaN	30.69875717163086	44.57782745361328	NaN	639.1138916015625	1153.983642578125	NaN	234.72775268554688	NaN	27.976184844970703	NaN	NaN	NaN	NaN	NaN
E5RQL4	FTCDNL1	Formiminotransferase N-terminal subdomain-containing protein	FONG_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	98.49958801269531	NaN	NaN	NaN	NaN	NaN	NaN	106.56348419189453	NaN
E7ERA6	RNF223	RING finger protein 223	RN223_HUMAN	NaN	55.795650482177734	NaN	NaN	NaN	NaN	NaN	NaN	163.8269805908203	120.17784118652344	104.82925415039062	141.50477600097656	127.86061096191406	364.7825927734375	201.69625854492188	NaN	NaN	NaN
E9PAV3;Q13765	NACA	Nascent polypeptide-associated complex subunit alpha, muscle-specific form;Nascent polypeptide-associated complex subunit alpha	NACAM_HUMAN;NACA_HUMAN	21182.5	15028.513671875	26328.662109375	996.3110961914062	10125.7685546875	10857.5849609375	21999.314453125	46316.12109375	49347.12890625	1416.7381591796875	4691.416015625	1790.2568359375	1492.6881103515625	2094.053466796875	1221.5850830078125	827.19970703125	1634.3533935546875	211.2074432373047
E9PRG8	C11orf98	Uncharacterized protein C11orf98	CK098_HUMAN	883.7183227539062	368.72479248046875	666.3650512695312	121.53813171386719	286.4147644042969	NaN	1150.9337158203125	4659.06005859375	2187.104736328125	367.5606384277344	1125.95556640625	338.5849609375	358.7138366699219	760.7156982421875	372.5143737792969	29.732765197753906	111.31745147705078	NaN
F5H094;Q9NPD5	SLCO1B3-SLCO1B7;SLCO1B3	SLCO1B3-SLCO1B7 readthrough transcript protein;Solute carrier organic anion transporter family member 1B3	SO1BT_HUMAN;SO1B3_HUMAN	5102.630859375	5009.2119140625	3722.2333984375	911.28662109375	1357.7559814453125	200.0409393310547	5623.5498046875	2774.16259765625	13835.119140625	3533.431884765625	NaN	3630.0947265625	6296.7294921875	16282.005859375	12442.181640625	56.954620361328125	134.8383026123047	12.193363189697266
L0R6Q1	SLC35A4	SLC35A4 upstream open reading frame protein	S35U4_HUMAN	1400.3848876953125	734.7738647460938	1056.3082275390625	125.10533142089844	402.84783935546875	441.08880615234375	1216.771728515625	2471.02587890625	1405.1737060546875	85.73551940917969	283.8582763671875	116.1120834350586	54.61927032470703	83.9117660522461	111.31768798828125	15.823036193847656	120.84007263183594	NaN
O00115	DNASE2	Deoxyribonuclease-2-alpha	DNS2A_HUMAN	1967.7855224609375	1533.1790771484375	2463.312255859375	345.53997802734375	1822.315673828125	1861.66455078125	1369.25048828125	3207.64208984375	2292.69775390625	89.33229064941406	94.65245056152344	80.79541015625	116.7392807006836	64.89366912841797	23.26877212524414	56.49482727050781	73.58993530273438	NaN
O00116	AGPS	Alkyldihydroxyacetonephosphate synthase, peroxisomal	ADAS_HUMAN	4057.162109375	2061.1728515625	3460.047607421875	225.3776397705078	917.4367065429688	540.66259765625	4909.58740234375	6158.4013671875	11584.4033203125	421.0202331542969	1584.8250732421875	534.98486328125	575.3860473632812	1278.2000732421875	610.5947265625	66.87603759765625	182.7572479248047	NaN
O00124	UBXN8	UBX domain-containing protein 8	UBXN8_HUMAN	NaN	93.14151763916016	95.46099853515625	NaN	88.7669906616211	NaN	121.83990478515625	383.51983642578125	277.9576721191406	76.6877212524414	327.0144348144531	163.6184844970703	165.8776397705078	201.48687744140625	123.20649719238281	NaN	19.1060733795166	NaN
O00139	KIF2A	Kinesin-like protein KIF2A	KIF2A_HUMAN	2974.655029296875	1603.5296630859375	2555.1923828125	274.15814208984375	950.9762573242188	464.06231689453125	3261.028076171875	4444.59375	8155.69140625	419.1251525878906	1414.8118896484375	446.67572021484375	668.520751953125	1262.968994140625	773.6807250976562	75.49678039550781	280.74505615234375	121.2230224609375
O00142	TK2	Thymidine kinase 2, mitochondrial	KITM_HUMAN	1211.2080078125	460.4124450683594	1132.425048828125	NaN	676.4727783203125	714.3123779296875	1166.3419189453125	1465.8045654296875	NaN	NaN	293.8882751464844	74.89457702636719	162.08546447753906	227.4962615966797	176.03121948242188	NaN	NaN	NaN
O00148	DDX39A	ATP-dependent RNA helicase DDX39A	DX39A_HUMAN	46764.6875	26026.37109375	41195.80078125	5091.4443359375	20255.943359375	13429.8349609375	60298.7578125	62894.0390625	115975.3515625	7318.9375	22384.146484375	7890.2802734375	7777.66259765625	18499.76953125	9993.958984375	1941.0712890625	5031.66943359375	965.1622924804688
O00151	PDLIM1	PDZ and LIM domain protein 1	PDLI1_HUMAN	712.2669677734375	495.2532653808594	517.8085327148438	84.31600952148438	725.068603515625	408.9552001953125	1254.5587158203125	4679.20166015625	2854.419921875	370.7462158203125	817.4024658203125	828.68994140625	728.2833862304688	821.7406616210938	326.10601806640625	269.4431457519531	509.5845947265625	233.9104461669922
O00154	ACOT7	Cytosolic acyl coenzyme A thioester hydrolase	BACH_HUMAN	8197.671875	4748.974609375	7665.34521484375	872.18798828125	4241.32763671875	2997.3720703125	8023.26513671875	14741.2880859375	16178.89453125	1489.4805908203125	3716.90966796875	1353.6864013671875	1579.998046875	3735.68017578125	1689.7431640625	329.0735778808594	866.2042846679688	163.87022399902344
O00155	GPR25	Probable G-protein coupled receptor 25	GPR25_HUMAN	5497.4111328125	NaN	4792.640625	NaN	NaN	NaN	2771.6572265625	3579.86279296875	3087.384521484375	NaN	NaN	NaN	548.30224609375	1254.0753173828125	NaN	NaN	179.643798828125	NaN
O00159	MYO1C	Unconventional myosin-Ic	MYO1C_HUMAN	48804.02734375	23955.318359375	36606.43359375	4186.08056640625	14713.0234375	5718.7138671875	38567.296875	51335.1875	71763.0390625	6983.94189453125	19441.39453125	7166.673828125	8312.7724609375	22133.74609375	12214.04296875	1406.1739501953125	3318.80029296875	881.3355102539062
O00161	SNAP23	Synaptosomal-associated protein 23	SNP23_HUMAN	346.7232360839844	451.7850646972656	598.0285034179688	41.92416000366211	569.7919921875	405.0392761230469	315.3904113769531	2561.365478515625	1290.3201904296875	186.59158325195312	688.9114379882812	391.25592041015625	306.08905029296875	975.4608154296875	311.2577819824219	57.74452590942383	179.27279663085938	34.00136947631836
O00165	HAX1	HCLS1-associated protein X-1	HAX1_HUMAN	635.81591796875	NaN	NaN	NaN	138.2698516845703	NaN	545.712646484375	1787.12744140625	673.4671020507812	145.2538299560547	735.599853515625	153.5269012451172	201.0792999267578	375.8478088378906	96.93370819091797	NaN	NaN	NaN
O00170	AIP	AH receptor-interacting protein	AIP_HUMAN	2445.86474609375	1407.2657470703125	2194.733642578125	168.34877014160156	629.5451049804688	301.0789794921875	3477.705322265625	10413.4423828125	4183.56103515625	677.3413696289062	1028.904541015625	1079.2349853515625	802.2594604492188	827.7291259765625	460.69140625	48.644805908203125	315.2231140136719	51.55878448486328
O00178	GTPBP1	GTP-binding protein 1	GTPB1_HUMAN	803.1950073242188	393.75439453125	726.45703125	40.84184646606445	331.53985595703125	164.97166442871094	993.4090576171875	862.3211669921875	2169.078125	170.13262939453125	370.8357849121094	145.14041137695312	115.08792877197266	350.8707580566406	231.03138732910156	42.144493103027344	68.71473693847656	65.44684600830078
O00180	KCNK1	Potassium channel subfamily K member 1	KCNK1_HUMAN	752.6923828125	550.6976928710938	663.2544555664062	104.91488647460938	308.6477966308594	248.95095825195312	721.2969970703125	412.7265930175781	1092.9700927734375	90.26587677001953	NaN	NaN	74.7944564819336	NaN	NaN	NaN	NaN	NaN
O00186	STXBP3	Syntaxin-binding protein 3	STXB3_HUMAN	3623.40380859375	2001.5797119140625	2945.736083984375	456.65631103515625	1292.41064453125	464.5406188964844	4262.5576171875	4495.37890625	9185.640625	815.6871337890625	2368.711181640625	783.9595947265625	863.8461303710938	2204.22021484375	1103.0595703125	143.82130432128906	288.07635498046875	116.27711486816406
O00189	AP4M1	AP-4 complex subunit mu-1	AP4M1_HUMAN	594.7359008789062	395.1793212890625	644.4324340820312	95.73258209228516	207.33447265625	104.56143951416016	739.9876708984375	819.3831176757812	1439.927978515625	266.2616882324219	829.3378295898438	234.22061157226562	251.522705078125	657.80224609375	375.1827087402344	NaN	63.42147445678711	NaN
O00192	ARVCF	Splicing regulator ARVCF	ARVC_HUMAN	825.1986083984375	NaN	NaN	NaN	33.48347091674805	NaN	87.21884155273438	235.0015869140625	365.3416748046875	NaN	41.64117431640625	NaN	NaN	26.7264404296875	NaN	NaN	NaN	NaN
O00193	SMAP	Small acidic protein	SMAP_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	80.50460052490234	45.98607635498047	135.19850158691406	35.00115203857422	30.61821746826172	16.137767791748047	11.647164344787598	NaN
O00194	RAB27B	Ras-related protein Rab-27B	RB27B_HUMAN	2701.576904296875	1476.434326171875	3183.766357421875	54.770633697509766	778.9700317382812	817.095458984375	1844.0069580078125	6849.35888671875	7469.02197265625	453.3396911621094	741.2890014648438	429.9627685546875	962.7207641601562	1104.988525390625	727.0735473632812	23.502294540405273	92.200927734375	NaN
O00203	AP3B1	AP-3 complex subunit beta-1	AP3B1_HUMAN	8998.34375	4655.181640625	7361.37744140625	1507.4718017578125	4215.396484375	2007.0511474609375	7943.6337890625	9055.5361328125	14861.3662109375	1609.4420166015625	5562.29345703125	1411.2833251953125	1663.02734375	4679.71875	2874.438720703125	535.423583984375	1680.2432861328125	279.9880676269531
O00212	RHOD	Rho-related GTP-binding protein RhoD	RHOD_HUMAN	1136.75927734375	800.9965209960938	970.1599731445312	170.69996643066406	521.9664916992188	382.9867248535156	997.8624267578125	2737.546630859375	1327.424560546875	310.69366455078125	693.8271484375	311.3424987792969	244.04600524902344	543.9080200195312	267.6662902832031	55.496673583984375	103.2740249633789	NaN
O00217	NDUFS8	NADH dehydrogenase [ubiquinone] iron-sulfur protein 8, mitochondrial	NDUS8_HUMAN	2331.80810546875	923.06298828125	2120.552001953125	121.59217834472656	1267.619384765625	533.9086303710938	1908.8330078125	4566.98193359375	1911.0552978515625	52.28459167480469	508.2718200683594	158.72000122070312	164.26011657714844	187.0188446044922	50.85841751098633	101.0761947631836	49.15290069580078	43.89234924316406
O00220	TNFRSF10A	Tumor necrosis factor receptor superfamily member 10A	TR10A_HUMAN	NaN	247.59027099609375	NaN	107.49189758300781	NaN	NaN	832.3492431640625	1061.896484375	2094.265625	260.6419372558594	629.5106811523438	322.3324279785156	621.2509765625	388.48211669921875	244.62606811523438	NaN	NaN	NaN
O00221	NFKBIE	NF-kappa-B inhibitor epsilon	IKBE_HUMAN	589.6580810546875	350.4806213378906	425.85040283203125	33.08708190917969	247.87557983398438	228.8011016845703	443.33154296875	1109.3818359375	869.8490600585938	130.84799194335938	260.7211608886719	83.97306823730469	85.45646667480469	255.04522705078125	182.0498046875	22.100095748901367	209.01524353027344	NaN
O00231	PSMD11	26S proteasome non-ATPase regulatory subunit 11	PSD11_HUMAN	7189.81103515625	3792.95703125	7192.708984375	408.027587890625	2082.542236328125	983.9072265625	11374.2890625	17277.537109375	24025.623046875	764.3088989257812	2612.265625	941.1694946289062	795.0169677734375	1354.9979248046875	762.885009765625	136.90667724609375	203.5980682373047	66.56969451904297
O00232	PSMD12	26S proteasome non-ATPase regulatory subunit 12	PSD12_HUMAN	5242.78271484375	3179.89306640625	6191.46142578125	351.9205627441406	1451.8516845703125	830.0661010742188	7255.505859375	6866.34521484375	17853.49609375	855.6952514648438	2563.310791015625	919.5671997070312	897.2775268554688	1662.431640625	950.2313842773438	109.6930160522461	383.1041259765625	87.39435577392578
O00233	PSMD9	26S proteasome non-ATPase regulatory subunit 9	PSMD9_HUMAN	870.7186279296875	575.4451293945312	896.189453125	249.57217407226562	1111.0831298828125	475.4842224121094	3282.201416015625	6907.6640625	2488.733154296875	141.79295349121094	435.7384033203125	504.9583435058594	388.51007080078125	378.8230285644531	119.01533508300781	NaN	173.03567504882812	NaN
O00255	MEN1	Menin	MEN1_HUMAN	754.2151489257812	515.07080078125	410.88592529296875	109.29386138916016	322.9457092285156	187.17295837402344	879.8770141601562	855.3807983398438	2024.94580078125	151.29376220703125	439.63446044921875	168.69981384277344	193.32371520996094	456.6229553222656	188.78868103027344	28.687786102294922	145.4840087890625	NaN
O00257	CBX4	E3 SUMO-protein ligase CBX4	CBX4_HUMAN	550.1057739257812	157.802001953125	316.7816467285156	NaN	NaN	NaN	729.85400390625	1283.0928955078125	1869.7103271484375	323.9877014160156	1127.0069580078125	486.5248107910156	354.8675842285156	1093.0743408203125	334.2371520996094	158.03298950195312	138.7455291748047	NaN
O00258	GET1	Guided entry of tail-anchored proteins factor 1	GET1_HUMAN	1498.7525634765625	804.6077880859375	1467.349853515625	NaN	319.01348876953125	322.8128662109375	953.3487548828125	2652.846923828125	2180.24853515625	183.66485595703125	499.5848388671875	253.69837951660156	331.80584716796875	571.7625732421875	480.7200927734375	60.13932800292969	61.611534118652344	19.94948387145996
O00264	PGRMC1	Membrane-associated progesterone receptor component 1	PGRC1_HUMAN	6459.82666015625	3583.2490234375	6683.4501953125	634.3021240234375	4096.16015625	3221.73095703125	4718.9140625	11914.5478515625	4239.50830078125	152.5272979736328	607.6132202148438	371.4871826171875	430.2685546875	314.97271728515625	301.0231018066406	315.5140075683594	141.4875030517578	71.74018096923828
O00267	SUPT5H	Transcription elongation factor SPT5	SPT5H_HUMAN	7405.0341796875	4797.57177734375	8539.0859375	776.3612060546875	4067.154541015625	4237.423828125	8376.0009765625	10065.3544921875	17775.41796875	439.3020324707031	1336.0140380859375	492.7257080078125	797.2717895507812	1207.556396484375	839.5296020507812	1285.8397216796875	5348.26611328125	559.4609375
O00268	TAF4	Transcription initiation factor TFIID subunit 4	TAF4_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	290.0704650878906	NaN	NaN	23.714372634887695	NaN	NaN	NaN	NaN	NaN	NaN
O00273	DFFA	DNA fragmentation factor subunit alpha	DFFA_HUMAN	1958.6915283203125	1090.59033203125	2070.833251953125	62.87746810913086	740.5633544921875	201.58872985839844	3078.2587890625	6376.00634765625	8767.140625	149.44662475585938	740.5870971679688	287.8507995605469	322.8997802734375	491.3060302734375	286.51971435546875	NaN	121.78330993652344	NaN
O00291	HIP1	Huntingtin-interacting protein 1	HIP1_HUMAN	960.1206665039062	534.70751953125	839.9264526367188	102.94871520996094	633.2603149414062	540.963134765625	1351.1148681640625	1936.971923828125	2620.84521484375	190.03536987304688	440.88232421875	164.680908203125	194.0266876220703	429.18035888671875	187.70826721191406	39.40672302246094	NaN	199.5020751953125
O00299	CLIC1	Chloride intracellular channel protein 1	CLIC1_HUMAN	103236.9296875	67002.265625	106760.8984375	10261.30859375	55774.06640625	37386.93359375	83284.5234375	204058.546875	70279.2734375	2937.8466796875	5982.546875	3401.184814453125	5126.28125	5016.26953125	3435.218017578125	2637.787109375	3255.1923828125	901.80224609375
O00303	EIF3F	Eukaryotic translation initiation factor 3 subunit F	EIF3F_HUMAN	21284.87109375	13165.4306640625	21574.708984375	1365.5667724609375	5552.82373046875	2397.106201171875	22409.205078125	15188.310546875	57544.73828125	3445.84912109375	11851.0078125	3482.66552734375	2909.19140625	7410.18505859375	4370.75	482.3061218261719	1930.524169921875	253.68399047851562
O00305;P54284;Q08289	CACNB4;CACNB3;CACNB2	Voltage-dependent L-type calcium channel subunit beta-4;Voltage-dependent L-type calcium channel subunit beta-3;Voltage-dependent L-type calcium channel subunit beta-2	CACB4_HUMAN;CACB3_HUMAN;CACB2_HUMAN	NaN	NaN	NaN	NaN	NaN	NaN	191.79220581054688	NaN	NaN	NaN	73.34158325195312	NaN	35.76382827758789	166.74636840820312	NaN	NaN	13.963691711425781	NaN
O00308	WWP2	NEDD4-like E3 ubiquitin-protein ligase WWP2	WWP2_HUMAN	414.23712158203125	114.7006607055664	339.4183349609375	NaN	69.53028106689453	6.163360118865967	384.87005615234375	687.7036743164062	1098.80224609375	NaN	90.83699798583984	NaN	94.57937622070312	121.09613037109375	NaN	NaN	NaN	NaN
O00311	CDC7	Cell division cycle 7-related protein kinase	CDC7_HUMAN	832.423583984375	1055.8890380859375	827.436767578125	330.04034423828125	403.10675048828125	NaN	1046.01171875	2331.171630859375	2289.003662109375	309.6379089355469	1023.6072998046875	340.108154296875	483.0784912109375	573.3368530273438	313.830322265625	NaN	392.9662170410156	NaN
O00327	BMAL1	Basic helix-loop-helix ARNT-like protein 1	BMAL1_HUMAN	447.59771728515625	172.48133850097656	483.8583984375	134.22439575195312	251.2720489501953	NaN	498.43017578125	982.4448852539062	1278.603515625	NaN	342.6419372558594	178.3274383544922	143.89199829101562	277.4571228027344	NaN	NaN	171.96693420410156	NaN
O00330	PDHX	Pyruvate dehydrogenase protein X component, mitochondrial	ODPX_HUMAN	2668.329345703125	1275.0865478515625	2426.187744140625	174.0133514404297	843.1214599609375	922.2169799804688	3105.8388671875	5698.2333984375	9650.90625	265.4588317871094	1166.6380615234375	335.8857116699219	489.6875915527344	815.4067993164062	550.479248046875	58.23224639892578	NaN	NaN
